x1,y1,x2,y2
549976.1837820779,4864375.624825848,544076.805822791,4861644.5015859185
544076.805822791,4861644.5015859185,541520.0011914261,4859432.569177096
551981.4143457828,4866826.1392276855,551490.171790254,4866765.765533191
551981.4143457828,4866826.1392276855,551473.687903787,4866628.672275175
551706.543651605,4866552.556455965,552017.8738698413,4866813.218768111
551490.171790254,4866765.765533191,551286.698671249,4866810.304739122
568475.797968595,4867232.189138766,561487.4620970163,4867211.183472066
541388.5915024586,4873207.245342324,541331.2665602292,4872748.312841059
541388.5915024586,4873207.245342324,541500.6782027609,4872831.334524249
561487.4620970163,4867211.183472066,560512.1742747107,4867206.521246257
561487.4620970163,4867211.183472066,560512.1742747107,4867206.521246257
560512.1742747107,4867206.521246257,557937.3771790137,4867196.247158225
539779.5450952995,4879829.154838872,539933.4460388272,4879248.48252572
539779.5450952995,4879829.154838872,540179.555499399,4878863.874839103
539540.2988651934,4880407.75258296,539779.5450952995,4879829.154838872
539083.847718225,4882331.034918618,539209.1075997066,4881249.622245534
538606.2909159489,4884616.617575806,538609.025607092,4883997.107780387
538606.2909159489,4884616.617575806,538822.3248519874,4883820.543145745
540127.7776866844,4879250.572425942,539838.2416627017,4879734.274770739
537588.4750683436,4888560.9920568345,537869.2925526636,4887473.029274386
537588.4750683436,4888560.9920568345,537869.2925526636,4887473.029274386
541013.9499844017,4874781.74103007,541031.0026606654,4873984.378549625
541013.9499844017,4874781.74103007,540992.3704400295,4874419.532355548
539209.1075997066,4881249.622245534,539540.2988651934,4880407.75258296
539209.1075997066,4881249.622245534,539540.2988651934,4880407.75258296
539966.2041521764,4879183.425326966,540179.555499399,4878863.874839103
540116.0182915877,4878787.25867719,540387.9648507412,4878306.848540166
540387.9648507412,4878306.848540166,540860.5956711145,4877224.283721812
540179.555499399,4878863.874839103,540387.9648507412,4878306.848540166
539838.2416627017,4879734.274770739,539567.9019865793,4880391.523694558
541398.2271534891,4873237.950593486,541234.9723009825,4873555.997100585
541500.6782027609,4872831.334524249,541393.3414632895,4872189.895982457
541232.219405033,4872161.965375343,541292.6605094057,4871673.257982468
541246.7347958569,4872121.53672696,541350.7285835275,4872170.635988736
541393.3414632895,4872189.895982457,541246.7347958569,4872121.53672696
541393.3414632895,4872189.895982457,541292.6605094057,4871673.257982468
541319.2172113443,4871728.337970526,541499.9008424429,4872600.132310106
541319.2172113443,4871728.337970526,541499.9008424429,4872600.132310106
541499.9008424429,4872600.132310106,541398.2271534891,4873237.950593486
543597.0151909996,4869251.571564341,544471.0600615186,4869108.638571354
542659.022715563,4869578.14246215,542944.214776385,4869305.016673719
542659.022715563,4869578.14246215,543095.7951225826,4869403.767750597
543054.1525501717,4868980.511616732,543038.6614270543,4868472.467055029
542944.214776385,4869305.016673719,543054.1525501717,4868980.511616732
542944.214776385,4869305.016673719,543071.5001241252,4869271.8335140105
543095.7951225826,4869403.767750597,543597.0151909996,4869251.571564341
543182.2757752679,4869552.657368861,543119.9097074367,4869659.246629048
543182.2757752679,4869552.657368861,543071.5001241252,4869271.8335140105
543092.1941296068,4869719.034015875,542646.6729171562,4869625.113033364
542646.6729171562,4869625.113033364,541319.2172113443,4871728.337970526
542790.670059916,4867239.383181049,542542.8618957457,4866297.609626705
542790.670059916,4867239.383181049,542542.8618957457,4866297.609626705
542809.913840272,4867196.667164862,542898.9567267031,4867449.798455748
542542.8618957457,4866297.609626705,542713.9855826612,4865843.706177931
543038.6614270543,4868472.467055029,542930.6451327208,4867921.826095558
543038.6614270543,4868472.467055029,542906.6730257169,4867573.949029863
543161.3506087832,4867822.739206904,543060.9187209816,4868052.481873437
541234.9723009825,4873555.997100585,541092.7719860139,4873893.627290261
541234.9723009825,4873555.997100585,541058.7879476524,4873939.84440447
541187.9789876852,4873596.578782,541388.5915024586,4873207.245342324
541058.7879476524,4873939.84440447,541066.9092013307,4874347.131531941
541058.7879476524,4873939.84440447,541033.749239048,4874781.130889266
541033.749239048,4874781.130889266,541028.9400334021,4875012.221196902
539567.9019865793,4880391.523694558,539225.044488491,4881267.7886938285
539567.9019865793,4880391.523694558,539225.044488491,4881267.7886938285
539225.044488491,4881267.7886938285,539102.0532612483,4882337.4740956165
541010.8122582386,4875833.114625517,540583.8590441314,4875517.574161429
541010.8122582386,4875833.114625517,540995.1659443929,4875464.633195614
540850.9712023442,4875375.114868312,541011.4583412685,4874927.497423203
541011.4583412685,4874927.497423203,541013.9499844017,4874781.74103007
541028.9400334021,4875012.221196902,541260.2218218266,4875341.426489503
541028.9400334021,4875012.221196902,541018.3880434046,4875304.788051158
541018.3880434046,4875304.788051158,541030.0960891723,4875831.124008553
540995.1659443929,4875464.633195614,541062.2574417501,4875372.748387825
540995.1659443929,4875464.633195614,541011.4583412685,4874927.497423203
540407.6838326374,4878311.067847843,540317.8357958525,4878830.085664074
540407.6838326374,4878311.067847843,540046.759197182,4879230.8311495045
541046.5761224541,4876325.356691021,541086.3630128813,4876723.756567221
541046.5761224541,4876325.356691021,540895.5164725296,4877203.72927486
543081.313866264,4868836.205708807,543113.1233221666,4869184.135340162
543081.313866264,4868836.205708807,543101.1817659583,4869277.435963428
539102.0532612483,4882337.4740956165,539026.5900859715,4883023.951064959
539102.0532612483,4882337.4740956165,539026.5900859715,4883023.951064959
568603.8653874524,4867206.755533245,569527.435565423,4867216.620303478
568603.8653874524,4867206.755533245,569527.435565423,4867216.620303478
560607.0557604774,4867181.474696897,561562.3330247209,4867186.386874786
560607.0557604774,4867181.474696897,561562.3330247209,4867186.386874786
561562.3330247209,4867186.386874786,568603.8653874524,4867206.755533245
551413.0591844085,4866720.103876189,551286.698671249,4866810.304739122
552017.8738698413,4866813.218768111,560607.0557604774,4867181.474696897
538973.1174957771,4883346.681592428,538986.216528979,4883969.428088569
538973.1174957771,4883346.681592428,538665.760760986,4884527.285303586
537869.2925526636,4887473.029274386,538606.2909159489,4884616.617575806
537895.7051288019,4887472.981390319,537606.8716851601,4888589.976560519
537895.7051288019,4887472.981390319,537606.8716851601,4888589.976560519
537606.8716851601,4888589.976560519,534343.913600014,4891868.912274885
550219.1909380648,4867276.808800674,549414.9520168758,4867690.9497447815
550219.1909380648,4867276.808800674,549414.9520168758,4867690.9497447815
549414.9520168758,4867690.9497447815,545757.7541208547,4869196.859394073
549415.9094979268,4867651.881248247,550272.4390632183,4867216.177856581
549415.9094979268,4867651.881248247,550272.4390632183,4867216.177856581
550272.4390632183,4867216.177856581,551402.1966792939,4866706.335276399
538913.525963755,4883458.21403931,539013.1888626436,4882968.85688027
538822.3248519874,4883820.543145745,538913.525963755,4883458.21403931
542739.7728056639,4865857.056667386,542572.0197588358,4866299.451910834
541086.3630128813,4876723.756567221,541126.2157443995,4876816.206453873
541086.3630128813,4876723.756567221,541037.0089384592,4876821.749321871
541013.3253034563,4876774.1073148,541027.7279367725,4876405.767493525
541052.7526197791,4876902.875019236,540895.5164725296,4877203.72927486
541027.7279367725,4876405.767493525,541010.8122582386,4875833.114625517
540895.5164725296,4877203.72927486,540407.6838326374,4878311.067847843
540860.5956711145,4877224.283721812,540987.2537867465,4876891.660673619
540860.5956711145,4877224.283721812,541027.7279367725,4876405.767493525
538700.4725047044,4884011.539701275,538822.3248519874,4883820.543145745
545824.7001757375,4869159.67999247,549415.9094979268,4867651.881248247
544471.0600615186,4869108.638571354,545824.7001757375,4869159.67999247
544471.0600615186,4869108.638571354,545824.7001757375,4869159.67999247
543113.1233221666,4869184.135340162,543597.0151909996,4869251.571564341
543113.1233221666,4869184.135340162,543139.4316753885,4869420.579600069
543071.5001241252,4869271.8335140105,543113.3306368706,4869526.616795244
543071.5001241252,4869271.8335140105,543054.1525501717,4868980.511616732
543091.0256310662,4867987.422961254,543161.3506087832,4867822.739206904
541065.0603798094,4874465.35689835,541033.749239048,4874781.130889266
543139.4316753885,4869420.579600069,542646.6729171562,4869625.113033364
541030.0960891723,4875831.124008553,541046.5761224541,4876325.356691021
542898.9567267031,4867449.798455748,543225.4622610419,4867987.244090802
542898.9567267031,4867449.798455748,543060.9187209816,4868052.481873437
542572.0197588358,4866299.451910834,542785.4940913464,4866861.927950208
542572.0197588358,4866299.451910834,542809.913840272,4867196.667164862
528036.2611299095,4895841.11662949,528892.8795613383,4894918.862217202
528036.2611299095,4895841.11662949,528266.2915485922,4895508.8365744585
540283.3219204881,4878895.885725131,540046.759197182,4879230.8311495045
540046.759197182,4879230.8311495045,539838.2416627017,4879734.274770739
543212.8681846911,4867987.017487926,543161.3506087832,4867822.739206904
538665.760760986,4884527.285303586,537895.7051288019,4887472.981390319
540993.7494346349,4874345.821993055,541031.0026606654,4873984.378549625
541031.0026606654,4873984.378549625,541187.9789876852,4873596.578782
543622.6929672497,4869274.3661941355,543182.2757752679,4869552.657368861
543622.6929672497,4869274.3661941355,543139.4316753885,4869420.579600069
543060.9187209816,4868052.481873437,543081.313866264,4868836.205708807
542906.6730257169,4867573.949029863,542790.670059916,4867239.383181049
542850.207596551,4867986.559787453,542930.6451327208,4867921.826095558
542930.6451327208,4867921.826095558,542906.6730257169,4867573.949029863
543081.6852644751,4869503.729755285,543095.7951225826,4869403.767750597
541183.0056927635,4875421.805684227,541030.0960891723,4875831.124008553
541570.6671454933,4872770.962067086,541573.8064519812,4872895.138649742
541821.2935152943,4872787.948537938,541573.8064519812,4872895.138649742
541292.6605094057,4871673.257982468,542659.022715563,4869578.14246215
544363.6149255161,4869124.134094731,543622.6929672497,4869274.3661941355
533863.4272732409,4892503.174898633,533335.8839211842,4892699.033610699
533896.0912782736,4892399.777519879,533863.4272732409,4892503.174898633
533272.25095134,4892706.375169043,533649.3041294249,4892309.505095734
533272.25095134,4892706.375169043,534250.7883337056,4891919.798158804
534012.7366092162,4892498.925585944,533863.4272732409,4892503.174898633
533649.3041294249,4892309.505095734,533753.4658696905,4892261.644243167
533649.3041294249,4892309.505095734,533684.2250340384,4892191.034380481
533806.8633885665,4892161.352011452,534250.7883337056,4891919.798158804
533335.8839211842,4892699.033610699,529638.0951331544,4894456.017147796
534024.7306303896,4892348.248531996,533933.991018132,4892404.838211435
534024.7306303896,4892348.248531996,534015.7746819578,4892470.972761722
534250.7883337056,4891919.798158804,537588.4750683436,4888560.9920568345
534343.913600014,4891868.912274885,534024.7306303896,4892348.248531996
534343.913600014,4891868.912274885,533335.8839211842,4892699.033610699
528975.33311729,4894529.544584663,529293.8065669074,4894484.15111361
542879.753055193,4866801.037102827,542785.4940913464,4866861.927950208
539013.1888626436,4882968.85688027,539083.847718225,4882331.034918618
539013.1888626436,4882968.85688027,539083.847718225,4882331.034918618
539026.5900859715,4883023.951064959,538973.1174957771,4883346.681592428
542785.4940913464,4866861.927950208,542809.913840272,4867196.667164862
551458.8297466252,4866738.775381767,551473.687903787,4866628.672275175
541040.0484428426,4873908.794290669,541187.9789876852,4873596.578782
556688.1540574612,4867192.267543878,551981.4143457828,4866826.1392276855
556987.8522232973,4867219.076315114,556688.1540574612,4867192.267543878
538448.8936890714,4883998.059493186,538913.525963755,4883458.21403931
538986.216528979,4883969.428088569,538665.760760986,4884527.285303586
533671.5759223959,4892141.9191134395,533806.8633885665,4892161.352011452
529212.7979773948,4894695.175215014,528886.9273984551,4894973.306742145
551286.698671249,4866810.304739122,550219.1909380648,4867276.808800674
564366.9748784532,5176716.699548149,563969.5444164175,5176274.046770589
531739.2517513556,5157752.807105798,525142.1089138417,5150561.78128979
531768.0194998543,5158738.346219523,531739.2517513556,5157752.807105798
531768.0194998543,5158738.346219523,531739.2517513556,5157752.807105798
531773.877022432,5157778.469025813,531799.844671874,5158776.672588998
531773.877022432,5157778.469025813,531799.844671874,5158776.672588998
531799.844671874,5158776.672588998,536107.3892270562,5164871.040813669
536107.3892270562,5164871.040813669,539776.725347826,5167627.374477881
525148.4545167222,5150530.183271388,530322.2432099222,5155927.524082489
543869.7477689455,5171955.85477532,542062.1160274778,5171214.788826058
563289.376368202,5176190.109040009,563107.2651977456,5176199.140842319
563289.376368202,5176190.109040009,563025.4886607691,5176027.749600215
563107.2651977456,5176199.140842319,562153.1460698626,5176397.961415576
564649.5814953136,5177002.834502097,565227.0898548756,5177535.638337283
564649.5814953136,5177002.834502097,565043.0346434145,5177418.497301907
565259.3443755736,5177571.984843458,565400.9298126694,5177797.570377876
565400.9298126694,5177797.570377876,566353.016806172,5178565.002255093
564836.2581998494,5176611.910887223,564901.1755187507,5176416.07195632
565090.6843734928,5177559.853137668,564662.7107795961,5177036.515864187
564662.7107795961,5177036.515864187,564366.9748784532,5176716.699548149
565101.7752675458,5177500.016632648,564901.1755187507,5176416.07195632
565101.7752675458,5177500.016632648,564662.7107795961,5177036.515864187
564324.9724373468,5176652.214800083,564836.2581998494,5176611.910887223
564324.9724373468,5176652.214800083,564649.5814953136,5177002.834502097
565043.0346434145,5177418.497301907,565400.9298126694,5177797.570377876
564803.2387803469,5176707.418519266,565043.0346434145,5177418.497301907
564803.2387803469,5176707.418519266,564554.8884086163,5176985.668797259
564554.8884086163,5176985.668797259,564836.2581998494,5176611.910887223
564532.3370421656,5176955.6872626,564366.9748784532,5176716.699548149
563278.0112726031,5176136.723405413,563942.213876075,5176237.426540902
563278.0112726031,5176136.723405413,563538.7676994969,5176167.057352313
563942.213876075,5176237.426540902,564324.9724373468,5176652.214800083
563538.7676994969,5176167.057352313,563942.213876075,5176237.426540902
563969.5444164175,5176274.046770589,563107.2651977456,5176199.140842319
563969.5444164175,5176274.046770589,563289.376368202,5176190.109040009
561744.8684270363,5176159.87526093,562402.7433564599,5176592.840449355
561744.8684270363,5176159.87526093,563278.0112726031,5176136.723405413
562153.1460698626,5176397.961415576,561032.9975876685,5175741.349656532
565474.7719254656,5177895.828077501,565191.1189871934,5177666.4525199
565474.7719254656,5177895.828077501,565101.7752675458,5177500.016632648
566464.4486162633,5178773.06673553,566332.769849708,5178578.759324537
566332.769849708,5178578.759324537,565474.7719254656,5177895.828077501
566353.016806172,5178565.002255093,566685.5520212154,5178958.3785866015
560179.9222836243,5175056.713374442,559524.388762712,5175026.1393010635
560179.9222836243,5175056.713374442,559524.388762712,5175026.1393010635
559524.388762712,5175026.1393010635,555411.626390884,5173218.656703051
561032.9975876685,5175741.349656532,560883.527225611,5175717.352002839
561032.9975876685,5175741.349656532,560179.9222836243,5175056.713374442
559466.84814366,5175000.25424263,560060.1224089608,5175011.951985327
559466.84814366,5175000.25424263,560060.1224089608,5175011.951985327
560060.1224089608,5175011.951985327,561232.331809174,5175841.228510241
561232.331809174,5175841.228510241,561744.8684270363,5176159.87526093
560861.0236923422,5175684.9181092,561232.331809174,5175841.228510241
567952.0816808528,5178643.738211989,567827.1897596961,5178732.957115669
568259.9180706195,5180952.555023081,567829.8169463223,5180549.302764695
567737.4086626916,5180413.796612935,568049.5143177679,5180773.037933079
567737.4086626916,5180413.796612935,568316.1304177385,5181001.105183719
568738.998968473,5181529.5723774005,569144.5859200153,5182091.224185501
568049.5143177679,5180773.037933079,568113.8700488564,5180908.275257505
568049.5143177679,5180773.037933079,568103.0631857697,5180967.1211413555
567987.8425188207,5180772.672440601,568103.0631857697,5180967.1211413555
568113.8700488564,5180908.275257505,568308.4841100203,5181204.018539739
568113.8700488564,5180908.275257505,568166.5767846891,5181125.7880853815
568316.1304177385,5181001.105183719,568548.1690356404,5181277.611681364
568316.1304177385,5181001.105183719,568738.998968473,5181529.5723774005
567829.8169463223,5180549.302764695,567289.1877787188,5179905.1467971075
568548.1690356404,5181277.611681364,568738.998968473,5181529.5723774005
568548.1690356404,5181277.611681364,568763.8537480461,5181534.402606194
568958.7411121783,5181838.317795629,569144.5859200153,5182091.224185501
568872.9486851614,5181776.863294567,568651.377049974,5181454.619481395
569044.7348036882,5182018.780421755,568935.0684110409,5181870.252996074
569044.7348036882,5182018.780421755,568821.3074712238,5181726.81524424
569291.9455946371,5182420.654003857,570654.2696960316,5183399.49035229
569144.5859200153,5182091.224185501,569291.9455946371,5182420.654003857
569240.7599989424,5182310.093671626,568651.377049974,5181454.619481395
569240.7599989424,5182310.093671626,569044.7348036882,5182018.780421755
562288.5203743594,5176522.353255705,562153.1460698626,5176397.961415576
539765.2967133304,5167654.94679604,536066.7544571279,5164952.706512257
536066.7544571279,5164952.706512257,531768.0194998543,5158738.346219523
540220.8092412875,5168145.594963197,540544.4556768446,5168521.064954623
552949.610374954,5172339.59274562,548951.2305114168,5171642.798662403
548951.2305114168,5171642.798662403,548178.6153320016,5171657.901361973
548951.2305114168,5171642.798662403,548178.6153320016,5171657.901361973
548178.6153320016,5171657.901361973,544193.1112262235,5171961.087531996
540971.1843352021,5169207.580561007,540643.5250843258,5168676.70696667
540971.1843352021,5169207.580561007,540817.1849469263,5168953.226010367
540242.5476688246,5168211.39248531,539765.2967133304,5167654.94679604
540242.5476688246,5168211.39248531,539765.2967133304,5167654.94679604
540967.8469259974,5169141.594124683,541315.578886663,5170261.542776047
547919.6683954113,5171692.772922441,548970.238729973,5171617.382860956
547919.6683954113,5171692.772922441,548970.238729973,5171617.382860956
548970.238729973,5171617.382860956,552971.1058762162,5172318.200721231
552971.1058762162,5172318.200721231,553887.4671642911,5172523.82385437
552971.1058762162,5172318.200721231,553887.4671642911,5172523.82385437
554698.8301296561,5172738.622754258,553768.0110864787,5172525.000110971
553768.0110864787,5172525.000110971,553355.3887145737,5172503.335633682
553768.0110864787,5172525.000110971,552949.610374954,5172339.59274562
555504.5941071124,5173234.482850161,559466.84814366,5175000.25424263
554798.8352417051,5172750.778970769,555504.5941071124,5173234.482850161
554798.8352417051,5172750.778970769,555504.5941071124,5173234.482850161
555411.626390884,5173218.656703051,554698.8301296561,5172738.622754258
555411.626390884,5173218.656703051,554698.8301296561,5172738.622754258
553887.4671642911,5172523.82385437,554798.8352417051,5172750.778970769
553355.3887145737,5172503.335633682,552949.610374954,5172339.59274562
525142.1089138417,5150561.78128979,524610.3176908074,5149931.5119447345
525142.1089138417,5150561.78128979,524610.3176908074,5149931.5119447345
524610.3176908074,5149931.5119447345,522465.5283003615,5147973.261679731
522465.5283003615,5147973.261679731,520715.7512621519,5144396.223424826
541315.578886663,5170261.542776047,541517.3111364841,5171107.938089272
541315.578886663,5170261.542776047,542334.5475698384,5171360.406118872
542334.5475698384,5171360.406118872,543859.4716689888,5171928.66511435
542062.1160274778,5171214.788826058,541613.8356743244,5171112.971759566
542062.1160274778,5171214.788826058,541301.190250074,5170282.146691186
541301.190250074,5170282.146691186,540971.1843352021,5169207.580561007
543859.4716689888,5171928.66511435,544156.162160086,5171934.857262942
543859.4716689888,5171928.66511435,543813.2124182323,5171832.615303417
543931.5428612318,5172078.7998475395,543869.7477689455,5171955.85477532
543839.6920205485,5171815.416887249,544156.162160086,5171934.857262942
544193.1112262235,5171961.087531996,543869.7477689455,5171955.85477532
544193.1112262235,5171961.087531996,543931.5428612318,5172078.7998475395
544156.162160086,5171934.857262942,547919.6683954113,5171692.772922441
524701.2029069213,5149944.927006275,525148.4545167222,5150530.183271388
524701.2029069213,5149944.927006275,525148.4545167222,5150530.183271388
568801.728690759,5181696.6729126265,568259.9180706195,5180952.555023081
530322.2432099222,5155927.524082489,531056.5892713434,5156642.121393252
530322.2432099222,5155927.524082489,530603.5205471728,5156095.510151797
530941.8870440611,5156431.282179621,531056.5892713434,5156642.121393252
531056.5892713434,5156642.121393252,531773.877022432,5157778.469025813
568103.0631857697,5180967.1211413555,568097.7708891203,5181091.7218471775
563073.4234066886,5176062.370146312,563538.7676994969,5176167.057352313
568651.377049974,5181454.619481395,568259.9180706195,5180952.555023081
569000.3216575695,5181989.696390426,569291.9455946371,5182420.654003857
571065.1712460078,5183770.753694597,570706.1258721742,5183453.3917228235
540544.4556768446,5168521.064954623,540967.8469259974,5169141.594124683
540544.4556768446,5168521.064954623,540816.5084233838,5168809.214789047
540643.5250843258,5168676.70696667,540242.5476688246,5168211.39248531
541493.3233855567,5171121.374453257,541301.190250074,5170282.146691186
