x1,y1,x2,y2
481334.56212970626,4982115.615268038,480848.1414524894,4981841.884076376
480848.1414524894,4981841.884076376,480296.15166192997,4980833.883250152
480296.15166192997,4980833.883250152,479744.16187137045,4979825.882423928
479744.16187137045,4979825.882423928,479709.6466917611,4979331.96454422
479709.6466917611,4979331.96454422,480413.7465733022,4980240.260614543
480413.7465733022,4980240.260614543,481117.8464548433,4981148.556684866
481117.8464548433,4981148.556684866,481821.9463363844,4982056.852755189
481821.9463363844,4982056.852755189,482526.04621792544,4982965.148825511
482526.04621792544,4982965.148825511,481691.6166780017,4983273.279254753
481691.6166780017,4983273.279254753,481173.1014269436,4982347.380864321
481173.1014269436,4982347.380864321,480780.8222620472,4981267.160770387
480780.8222620472,4981267.160770387,480388.54309715074,4980186.9406764535
480388.54309715074,4980186.9406764535,481041.5276447543,4980904.915464405
481041.5276447543,4980904.915464405,481765.50231616735,4981797.450656821
481765.50231616735,4981797.450656821,482489.4769875804,4982689.985849238
482489.4769875804,4982689.985849238,483329.75220505305,4983448.726658065
483329.75220505305,4983448.726658065,482881.3324760824,4983244.600980421
482881.3324760824,4983244.600980421,482647.4922598958,4982949.314274252
482647.4922598958,4982949.314274252,481821.43189258466,4982150.32574861
481821.43189258466,4982150.32574861,480990.7153598261,4981358.642200968
480990.7153598261,4981358.642200968,480842.3354859814,4981189.7683614725
480842.3354859814,4981189.7683614725,481192.0655964474,4982284.504514335
481192.0655964474,4982284.504514335,481380.94863391225,4983157.716040681
481380.94863391225,4983157.716040681,481043.18820592936,4982066.345855708
481043.18820592936,4982066.345855708,480754.49614303955,4980953.954158789
480754.49614303955,4980953.954158789,480192.25781340734,4979992.8076775735
480192.25781340734,4979992.8076775735,479370.91706851433,4979188.968281097
479370.91706851433,4979188.968281097,478718.7396209493,4978602.172834246
478718.7396209493,4978602.172834246,479651.61612852704,4979172.80372848
479651.61612852704,4979172.80372848,480017.89006798813,4979530.986279571
480017.89006798813,4979530.986279571,480024.8350872733,4979640.792025408
480024.8350872733,4979640.792025408,480014.6470593673,4979646.210777864
480014.6470593673,4979646.210777864,479571.00674524775,4979378.595277658
479571.00674524775,4979378.595277658,480404.99744137673,4980169.302501174
480404.99744137673,4980169.302501174,480922.71043576166,4981172.366234202
480922.71043576166,4981172.366234202,480833.37288520194,4980934.159264593
480833.37288520194,4980934.159264593,480816.8722710193,4981018.976973272
480816.8722710193,4981018.976973272,480240.96919227095,4980024.444903182
480240.96919227095,4980024.444903182,479665.0661135225,4979029.912833092
479665.0661135225,4979029.912833092,479089.1630347741,4978035.380763001
479089.1630347741,4978035.380763001,478513.2599560257,4977040.848692911
478513.2599560257,4977040.848692911,478333.4479350647,4976336.154691578
478333.4479350647,4976336.154691578,478334.39883311203,4975186.912554192
478334.39883311203,4975186.912554192,478337.73188174074,4975051.438765894
478337.73188174074,4975051.438765894,478339.610394331,4976200.636568976
478339.610394331,4976200.636568976,478334.7335641402,4976126.070811135
478334.7335641402,4976126.070811135,478328.83953524404,4974976.843394575
478328.83953524404,4974976.843394575,478322.9455063479,4973827.615978015
478322.9455063479,4973827.615978015,478318.01832395926,4974173.853854521
478318.01832395926,4974173.853854521,478290.97452507523,4973025.39377238
478290.97452507523,4973025.39377238,478319.1809703052,4973541.905206215
478319.1809703052,4973541.905206215,478304.4003253639,4974599.765652164
478304.4003253639,4974599.765652164,478305.89644650044,4973450.532984946
478305.89644650044,4973450.532984946,478309.3583127716,4972301.295668274
478309.3583127716,4972301.295668274,478310.3182650332,4972391.926350753
478310.3182650332,4972391.926350753,478319.9576098599,4973540.957573856
478319.9576098599,4973540.957573856,478285.6886315592,4972484.510988684
478285.6886315592,4972484.510988684,478309.73825398524,4971712.362269989
478309.73825398524,4971712.362269989,478392.14862466627,4971837.747708412
478392.14862466627,4971837.747708412,478743.66243552725,4972931.912428792
478743.66243552725,4972931.912428792,479095.1762463883,4974026.077149171
479095.1762463883,4974026.077149171,479446.6900572493,4975120.241869551
479446.6900572493,4975120.241869551,479798.20386811026,4976214.406589931
479798.20386811026,4976214.406589931,480149.71767897124,4977308.571310312
480149.71767897124,4977308.571310312,480501.2314898322,4978402.736030691
480501.2314898322,4978402.736030691,480852.7453006932,4979496.900751071
480852.7453006932,4979496.900751071,481204.2591115542,4980591.065471451
481204.2591115542,4980591.065471451,481555.77292241517,4981685.230191831
481555.77292241517,4981685.230191831,481907.28673327615,4982779.39491221
481907.28673327615,4982779.39491221,482408.00191609986,4982816.667157021
482408.00191609986,4982816.667157021,481937.6449599656,4981768.08586386
481937.6449599656,4981768.08586386,481467.28800383135,4980719.5045707
481467.28800383135,4980719.5045707,480996.931047697,4979670.92327754
480996.931047697,4979670.92327754,480526.57409156277,4978622.341984379
480526.57409156277,4978622.341984379,480056.21713542845,4977573.760691219
480056.21713542845,4977573.760691219,479585.8601792942,4976525.179398059
479585.8601792942,4976525.179398059,479115.50322315993,4975476.598104898
479115.50322315993,4975476.598104898,478645.1462670256,4974428.016811738
478645.1462670256,4974428.016811738,478296.38775040425,4973735.02532032
478296.38775040425,4973735.02532032,478295.6364013972,4974209.881606066
478295.6364013972,4974209.881606066,478477.7432425655,4974190.461090653
478477.7432425655,4974190.461090653,478845.58548431855,4975279.24503604
478845.58548431855,4975279.24503604,479213.4277260716,4976368.028981427
479213.4277260716,4976368.028981427,479581.2699678247,4977456.812926814
479581.2699678247,4977456.812926814,479949.11220957775,4978545.5968722
479949.11220957775,4978545.5968722,480316.9544513308,4979634.3808175875
480316.9544513308,4979634.3808175875,480292.4315165478,4980066.406245997
480292.4315165478,4980066.406245997,479460.34155717667,4979273.699052853
479460.34155717667,4979273.699052853,478721.42150877876,4978440.47996637
478721.42150877876,4978440.47996637,478306.39375255717,4977393.337516408
478306.39375255717,4977393.337516408,478471.56658259995,4977478.537148842
478471.56658259995,4977478.537148842,478759.3398289466,4978589.555550409
478759.3398289466,4978589.555550409,478985.16340607614,4978863.804130939
478985.16340607614,4978863.804130939,478648.5137203495,4977764.975034286
478648.5137203495,4977764.975034286,478312.60187021375,4976666.02066327
478312.60187021375,4976666.02066327,478313.2466839322,4975516.842870828
478313.2466839322,4975516.842870828,478305.62136470946,4974922.98540245
478305.62136470946,4974922.98540245,478309.21464886743,4976072.222315736
478309.21464886743,4976072.222315736,478362.17317255604,4977053.032276056
478362.17317255604,4977053.032276056,478372.55316336866,4977485.564004552
478372.55316336866,4977485.564004552,478743.76457339997,4978476.772965884
478743.76457339997,4978476.772965884,478447.57004623755,4977366.35538829
478447.57004623755,4977366.35538829,478322.8115427648,4977057.606084215
478322.8115427648,4977057.606084215,478334.05663633544,4975909.486360467
478334.05663633544,4975909.486360467,478338.75864954275,4976528.970225635
478338.75864954275,4976528.970225635,478621.86738489947,4977636.826180693
478621.86738489947,4977636.826180693,478950.2411923584,4978738.1567564625
475971.508237141,4979638.917528969,475724.1634261032,4979640.481694525
475724.1634261032,4979640.481694525,476695.252310895,4979963.825992875
476695.252310895,4979963.825992875,476010.8073725398,4979644.811445006
476010.8073725398,4979644.811445006,476849.93205704197,4980082.963560712
476849.93205704197,4980082.963560712,476903.86266197223,4979966.342396495
476903.86266197223,4979966.342396495,476894.058868225,4980033.231462755
476894.058868225,4980033.231462755,476843.2458397228,4980067.648162816
476843.2458397228,4980067.648162816,477858.9787088123,4980447.438172783
477858.9787088123,4980447.438172783,478365.83176204324,4981040.84937468
478365.83176204324,4981040.84937468,477611.09974065545,4980255.984086263
477611.09974065545,4980255.984086263,477765.3087088598,4980422.38261285
477765.3087088598,4980422.38261285,477028.62879132805,4980173.978184587
477715.29864781443,4983721.167065685,478360.04378088773,4983061.529269685
478360.04378088773,4983061.529269685,479464.9223178419,4982745.298636874
479464.9223178419,4982745.298636874,480569.8008547961,4982429.068004063
480569.8008547961,4982429.068004063,481674.67939175025,4982112.8373712525
481674.67939175025,4982112.8373712525,482779.5579287044,4981796.606738442
482779.5579287044,4981796.606738442,483884.43646565854,4981480.376105631
483884.43646565854,4981480.376105631,484989.3150026127,4981164.14547282
484989.3150026127,4981164.14547282,486094.1935395669,4980847.914840009
486094.1935395669,4980847.914840009,487199.07207652106,4980531.684207197
487199.07207652106,4980531.684207197,488303.95061347523,4980215.453574386
488303.95061347523,4980215.453574386,489408.82915042934,4979899.222941576
489408.82915042934,4979899.222941576,490513.7076873835,4979582.992308765
490513.7076873835,4979582.992308765,491618.5862243377,4979266.761675954
491618.5862243377,4979266.761675954,492723.46476129186,4978950.531043143
492723.46476129186,4978950.531043143,493828.34329824604,4978634.300410332
493828.34329824604,4978634.300410332,494933.22183520015,4978318.069777521
494933.22183520015,4978318.069777521,496038.1003721543,4978001.83914471
496038.1003721543,4978001.83914471,497142.9789091085,4977685.6085119
497142.9789091085,4977685.6085119,497290.7741973985,4977546.458401219
497290.7741973985,4977546.458401219,496141.54760125984,4977552.510283361
496141.54760125984,4977552.510283361,494992.32100512116,4977558.562165504
494992.32100512116,4977558.562165504,493843.0944089825,4977564.6140476465
493843.0944089825,4977564.6140476465,492693.8678128438,4977570.665929789
492693.8678128438,4977570.665929789,491544.64121670515,4977576.717811932
491544.64121670515,4977576.717811932,490395.4146205665,4977582.769694074
490395.4146205665,4977582.769694074,489701.7744564621,4977586.288780997
489701.7744564621,4977586.288780997,490054.10407249146,4977593.406440191
490054.10407249146,4977593.406440191,488905.0713850641,4977611.90401573
488905.0713850641,4977611.90401573,489940.0910426123,4977608.508899169
489940.0910426123,4977608.508899169,491089.3286679052,4977605.151048498
491089.3286679052,4977605.151048498,492238.56629319803,4977601.793197828
492238.56629319803,4977601.793197828,493387.80391849094,4977598.435347158
493387.80391849094,4977598.435347158,494537.0415437838,4977595.077496488
494537.0415437838,4977595.077496488,495686.0949786306,4977582.22518942
495686.0949786306,4977582.22518942,496832.5518467948,4977592.06993693
496832.5518467948,4977592.06993693,497980.91286331555,4977547.065822836
497980.91286331555,4977547.065822836,497800.9946961243,4977542.381758191
497800.9946961243,4977542.381758191,497548.62253981206,4977541.714649541
497548.62253981206,4977541.714649541,496399.41117806506,4977550.178725477
496399.41117806506,4977550.178725477,495250.199816318,4977558.642801412
495250.199816318,4977558.642801412,494100.98845457094,4977567.106877348
494100.98845457094,4977567.106877348,492951.7770928239,4977575.570953284
492951.7770928239,4977575.570953284,491802.5657310768,4977584.035029219
491802.5657310768,4977584.035029219,490653.3543693298,4977592.4991051555
490653.3543693298,4977592.4991051555,489504.14300758275,4977600.9631810915
489504.14300758275,4977600.9631810915,488354.9316458357,4977609.4272570275
488354.9316458357,4977609.4272570275,487900.72936217906,4977612.4392760955
487900.72936217906,4977612.4392760955,488645.95468966954,4977610.955740185
488645.95468966954,4977610.955740185,488756.2186654109,4977611.56422577
488756.2186654109,4977611.56422577,489905.46089710353,4977612.393348196
489905.46089710353,4977612.393348196,491054.7031287962,4977613.2224706225
491054.7031287962,4977613.2224706225,492203.9453604889,4977614.0515930485
492203.9453604889,4977614.0515930485,493353.18759218155,4977614.8807154745
493353.18759218155,4977614.8807154745,494502.4298238742,4977615.7098379005
494502.4298238742,4977615.7098379005,494508.5293144018,4977658.646504747
494508.5293144018,4977658.646504747,494883.5257808515,4977875.377640102
494883.5257808515,4977875.377640102,496027.6284844588,4977766.807855409
496027.6284844588,4977766.807855409,497171.73118806613,4977658.238070715
497171.73118806613,4977658.238070715,498184.8744043292,4977552.279255946
498184.8744043292,4977552.279255946,497037.5428256368,4977581.7654457465
497037.5428256368,4977581.7654457465,495888.3012314996,4977583.232706748
495888.3012314996,4977583.232706748,494739.05963736237,4977584.699967749
494739.05963736237,4977584.699967749,493589.8180432251,4977586.167228752
493589.8180432251,4977586.167228752,492440.5764490879,4977587.634489753
492440.5764490879,4977587.634489753,491291.33485495066,4977589.101750756
491291.33485495066,4977589.101750756,490142.0932608134,4977590.569011757
490142.0932608134,4977590.569011757,488992.8516666762,4977592.036272759
488992.8516666762,4977592.036272759,487941.9956898884,4977592.703748676
487941.9956898884,4977592.703748676,489091.15175053215,4977588.321636408
489091.15175053215,4977588.321636408,490240.3192945849,4977575.193413157
490240.3192945849,4977575.193413157,491389.4868386377,4977562.065189907
491389.4868386377,4977562.065189907,492538.65438269044,4977548.936966657
492538.65438269044,4977548.936966657,493687.8219267432,4977535.808743407
493687.8219267432,4977535.808743407,494836.98947079596,4977522.680520156
494836.98947079596,4977522.680520156,495986.15701484866,4977509.552296907
495986.15701484866,4977509.552296907,497135.3245589015,4977496.424073656
497135.3245589015,4977496.424073656,498284.4921029542,4977483.295850406
498284.4921029542,4977483.295850406,499431.54938077985,4977450.621231865
499431.54938077985,4977450.621231865,498627.0696569417,4977434.363109748
498627.0696569417,4977434.363109748,497477.974686886,4977452.778981782
497477.974686886,4977452.778981782,496328.8797168303,4977471.194853815
496328.8797168303,4977471.194853815,495179.7847467747,4977489.610725848
495179.7847467747,4977489.610725848,494030.689776719,4977508.026597882
494030.689776719,4977508.026597882,492881.5948066634,4977526.442469914
492881.5948066634,4977526.442469914,491732.4998366077,4977544.858341948
491732.4998366077,4977544.858341948,490583.4048665521,4977563.274213982
490583.4048665521,4977563.274213982,489434.3098964964,4977581.690086015
489434.3098964964,4977581.690086015,489405.23249979556,4977588.301074748
489405.23249979556,4977588.301074748,490554.42907034676,4977578.026688745
490554.42907034676,4977578.026688745,491703.6262834915,4977567.820815415
491703.6262834915,4977567.820815415,492852.8234966362,4977557.614942085
492852.8234966362,4977557.614942085,494002.02070978086,4977547.409068754
494002.02070978086,4977547.409068754,495151.21792292554,4977537.203195424
495151.21792292554,4977537.203195424,496300.4151360702,4977526.997322094
496300.4151360702,4977526.997322094,497449.6123492149,4977516.791448764
497449.6123492149,4977516.791448764,498598.8095623596,4977506.585575433
498598.8095623596,4977506.585575433,498777.95279926254,4977572.349014228
498777.95279926254,4977572.349014228,499134.9484914811,4977504.89425954
499134.9484914811,4977504.89425954,498381.20517763094,4977515.268728042
498381.20517763094,4977515.268728042,497233.1903167749,4977568.374978178
497233.1903167749,4977568.374978178,496119.43819229864,4977623.231328513
496119.43819229864,4977623.231328513,497261.04908659233,4977640.893438597
497261.04908659233,4977640.893438597,496384.5459104617,4977634.189434579
496384.5459104617,4977634.189434579,495235.5503777172,4977658.015056987
495235.5503777172,4977658.015056987,494086.55484497274,4977681.840679396
494086.55484497274,4977681.840679396,493225.8555539694,4977742.529552688
493225.8555539694,4977742.529552688,493446.19129028794,4977715.907283078
493446.19129028794,4977715.907283078,493814.12729729543,4977929.953950792
493814.12729729543,4977929.953950792,494935.0646929301,4977835.332940803
494935.0646929301,4977835.332940803,496080.89329992374,4977746.816287314
496080.89329992374,4977746.816287314,497226.7219069174,4977658.299633825
497226.7219069174,4977658.299633825,496234.5865458907,4977657.043104195
496234.5865458907,4977657.043104195,497382.1485880448,4977594.916186059
497382.1485880448,4977594.916186059,496774.4915233365,4977795.767290676
496774.4915233365,4977795.767290676,495669.5410586684,4978111.74650705
495669.5410586684,4978111.74650705,494564.59059400036,4978427.725723422
494564.59059400036,4978427.725723422,493459.6401293323,4978743.704939796
493459.6401293323,4978743.704939796,492354.6896646642,4979059.684156168
492354.6896646642,4979059.684156168,491249.73919999617,4979375.663372542
491249.73919999617,4979375.663372542,490144.7887353281,4979691.642588914
490144.7887353281,4979691.642588914,489039.83827066,4980007.621805288
489039.83827066,4980007.621805288,487934.887805992,4980323.601021661
487934.887805992,4980323.601021661,486829.93734132394,4980639.580238034
486829.93734132394,4980639.580238034,485724.98687665584,4980955.559454408
485724.98687665584,4980955.559454408,484620.0364119878,4981271.53867078
484620.0364119878,4981271.53867078,483515.0859473197,4981587.517887154
483515.0859473197,4981587.517887154,482410.13548265165,4981903.497103526
482410.13548265165,4981903.497103526,481305.1850179836,4982219.4763199
481305.1850179836,4982219.4763199,480200.2345533155,4982535.455536273
480200.2345533155,4982535.455536273,479095.28408864746,4982851.434752646
479095.28408864746,4982851.434752646,477990.3336239794,4983167.413969019
477990.3336239794,4983167.413969019,477656.40139889374,4982391.198562499
477656.40139889374,4982391.198562499,477502.5556692983,4981252.80497181
477502.5556692983,4981252.80497181,477356.61600637995,4980112.866372878
477356.61600637995,4980112.866372878,477969.9485496863,4980319.4526060065
477969.9485496863,4980319.4526060065,479108.8568831961,4980165.679388534
479108.8568831961,4980165.679388534,480247.76521670585,4980011.906171061
480247.76521670585,4980011.906171061,481386.67355021567,4979858.132953589
481386.67355021567,4979858.132953589,482525.5818837254,4979704.359736116
482525.5818837254,4979704.359736116,483664.49021723523,4979550.586518643
483664.49021723523,4979550.586518643,484803.39855074504,4979396.813301171
484803.39855074504,4979396.813301171,485942.30688425485,4979243.040083698
485942.30688425485,4979243.040083698,487081.2152177646,4979089.266866226
487081.2152177646,4979089.266866226,488220.1235512744,4978935.493648753
488220.1235512744,4978935.493648753,489359.03188478417,4978781.72043128
489359.03188478417,4978781.72043128,490497.940218294,4978627.947213807
490497.940218294,4978627.947213807,491636.84855180373,4978474.173996335
491636.84855180373,4978474.173996335,492775.75688531355,4978320.400778862
492775.75688531355,4978320.400778862,493914.66521882336,4978166.6275613895
493914.66521882336,4978166.6275613895,495053.5735523331,4978012.854343916
495053.5735523331,4978012.854343916,496192.4818858429,4977859.081126444
496192.4818858429,4977859.081126444,497331.39021935273,4977705.307908971
497331.39021935273,4977705.307908971,498298.2891292471,4977558.4509796025
498298.2891292471,4977558.4509796025,497150.50421780534,4977611.152798135
497150.50421780534,4977611.152798135,496004.3642363168,4977631.912901574
496004.3642363168,4977631.912901574,494859.34905032424,4977652.199821528
494859.34905032424,4977652.199821528,493725.40023986483,4977839.064718734
493725.40023986483,4977839.064718734,492591.45142940537,4978025.929615939
492591.45142940537,4978025.929615939,491457.5026189459,4978212.7945131445
491457.5026189459,4978212.7945131445,490323.55380848644,4978399.65941035
490323.55380848644,4978399.65941035,489189.604998027,4978586.524307555
489189.604998027,4978586.524307555,488055.65618756757,4978773.38920476
488055.65618756757,4978773.38920476,486921.7073771081,4978960.254101966
486921.7073771081,4978960.254101966,485787.75856664864,4979147.118999171
485787.75856664864,4979147.118999171,484653.8097561892,4979333.983896377
484653.8097561892,4979333.983896377,483519.8609457298,4979520.848793581
483519.8609457298,4979520.848793581,482385.9121352703,4979707.713690787
482385.9121352703,4979707.713690787,481251.96332481084,4979894.578587992
481251.96332481084,4979894.578587992,480118.01451435144,4980081.443485198
480118.01451435144,4980081.443485198,478984.0657038919,4980268.308382402
478984.0657038919,4980268.308382402,477850.1168934325,4980455.173279608
477850.1168934325,4980455.173279608,477322.73383409815,4979917.125240117
477322.73383409815,4979917.125240117,477351.1384503131,4980592.2183783855
477351.1384503131,4980592.2183783855,477301.65031615057,4981167.83858475
477301.65031615057,4981167.83858475,477321.5158651692,4981060.345707855
477321.5158651692,4981060.345707855,477545.64903890796,4982110.836458801
477545.64903890796,4982110.836458801,477733.1899732568,4983222.7484825095
477733.1899732568,4983222.7484825095,477673.33456999843,4982745.259476025
477673.33456999843,4982745.259476025,477246.7373530208,4981724.219046235
477246.7373530208,4981724.219046235,477446.12024303875,4982293.779140616
477446.12024303875,4982293.779140616,477704.60305680847,4983413.576010381
477704.60305680847,4983413.576010381,477749.6827928228,4984558.943158207
477749.6827928228,4984558.943158207,477699.50047802186,4984454.526118302
477699.50047802186,4984454.526118302,477607.6531038785,4983308.95968443
477607.6531038785,4983308.95968443,477515.8057297351,4982163.3932505585
477515.8057297351,4982163.3932505585,477423.95835559175,4981017.826816687
477423.95835559175,4981017.826816687,477332.1109814484,4979872.260382815
477332.1109814484,4979872.260382815,477666.6679654163,4979071.239725432
477666.6679654163,4979071.239725432,477771.4482805414,4979131.7415493345
477771.4482805414,4979131.7415493345,477339.28320912883,4979783.76662399
477339.28320912883,4979783.76662399,478079.38399676036,4979420.879929997
478079.38399676036,4979420.879929997,478849.6145248346,4979180.46986107
478849.6145248346,4979180.46986107,477829.6162093753,4979137.676600304
477829.6162093753,4979137.676600304,478978.8242557234,4979146.579451462
478978.8242557234,4979146.579451462,478802.57914346026,4979217.794931476
478802.57914346026,4979217.794931476,479003.9741152337,4979210.643474531
479003.9741152337,4979210.643474531,480143.2715740018,4979210.382127985
480143.2715740018,4979210.382127985,479769.623866775,4979227.420848355
479769.623866775,4979227.420848355,479978.0193214542,4979190.217376521
479978.0193214542,4979190.217376521,479932.8426319491,4979205.435445421
479932.8426319491,4979205.435445421,480720.7340958848,4979053.717274478
480720.7340958848,4979053.717274478,479640.7971396924,4979170.731855248
479640.7971396924,4979170.731855248,479793.5994881226,4979147.525098155
479793.5994881226,4979147.525098155,480923.41245095927,4979008.955655297
480923.41245095927,4979008.955655297,480931.62518648076,4979009.752523086
480931.62518648076,4979009.752523086,482054.73922222335,4979119.83412729
482054.73922222335,4979119.83412729,481239.14080483274,4979022.80529914
481239.14080483274,4979022.80529914,482015.9149508545,4979184.068706554
482015.9149508545,4979184.068706554,483030.8168887718,4978966.491241831
483030.8168887718,4978966.491241831,483573.67774094874,4978623.909850412
483573.67774094874,4978623.909850412,482651.88968391524,4979310.251727657
482651.88968391524,4979310.251727657,482722.763663607,4978936.375977776
482722.763663607,4978936.375977776,483243.5391847097,4978762.930041432
483243.5391847097,4978762.930041432,482918.82950376335,4979111.494566868
482918.82950376335,4979111.494566868,483860.1196781821,4978489.30601185
483860.1196781821,4978489.30601185,484049.97716242215,4978643.822650366
484049.97716242215,4978643.822650366,483242.70163198106,4979461.786349134
483242.70163198106,4979461.786349134,482435.4261015399,4980279.750047901
482435.4261015399,4980279.750047901,481628.15057109884,4981097.713746669
481628.15057109884,4981097.713746669,480820.8750406577,4981915.677445436
480820.8750406577,4981915.677445436,480013.5995102166,4982733.641144203
480013.5995102166,4982733.641144203,479206.3239797755,4983551.60484297
479206.3239797755,4983551.60484297,478399.0484493344,4984369.568541737
478399.0484493344,4984369.568541737,477726.79083656496,4984857.753890299
477726.79083656496,4984857.753890299,477715.6168264374,4983733.746815719
477715.6168264374,4983733.746815719,477744.6752335961,4984882.621919254
477744.6752335961,4984882.621919254,477482.2260605701,4985990.228834398
477482.2260605701,4985990.228834398,477508.7520644138,4987106.407797143
477508.7520644138,4987106.407797143,477460.8933274315,4986468.975619366
477460.8933274315,4986468.975619366,477671.18794011604,4985363.444161888
477671.18794011604,4985363.444161888,477650.2136269953,4985876.975798961
477650.2136269953,4985876.975798961,477543.76063266996,4987021.277400178
477543.76063266996,4987021.277400178,477361.4236888511,4986353.306973551
477361.4236888511,4986353.306973551,477930.9860580445,4985370.3062658645
477930.9860580445,4985370.3062658645,478583.6076572818,4984424.344616136
478583.6076572818,4984424.344616136,479236.2292565191,4983478.382966406
479236.2292565191,4983478.382966406,479888.85085575643,4982532.421316677
